Vd Vgf Vs Vgb L IDS qicore xg1 xg2  
1.0 1.18 0 -3.5 5.5e-08 4.796e-04 5.0556 60.6703 -224.4325 
1.0 1.2 0 -3.5 5.5e-08 5.164e-04 5.8405 61.3372 -224.5381 
1.0 1.22 0 -3.5 5.5e-08 5.524e-04 6.6560 62.0069 -224.6409 
1.0 1.24 0 -3.5 5.5e-08 5.877e-04 7.4979 62.6790 -224.7413 
1.0 1.26 0 -3.5 5.5e-08 6.225e-04 8.3625 63.3533 -224.8396 
1.0 1.28 0 -3.5 5.5e-08 6.567e-04 9.2470 64.0295 -224.9359 
1.0 1.3 0 -3.5 5.5e-08 6.905e-04 10.1487 64.7075 -225.0306 
1.0 1.32 0 -3.5 5.5e-08 7.239e-04 11.0656 65.3870 -225.1237 
1.0 1.34 0 -3.5 5.5e-08 7.569e-04 11.9959 66.0678 -225.2156 
1.0 1.36 0 -3.5 5.5e-08 7.896e-04 12.9380 66.7498 -225.3063 
1.0 1.38 0 -3.5 5.5e-08 8.220e-04 13.8907 67.4329 -225.3959 
1.0 1.4 0 -3.5 5.5e-08 8.541e-04 14.8529 68.1169 -225.4846 
1.0 1.42 0 -3.5 5.5e-08 8.860e-04 15.8236 68.8018 -225.5725 
1.0 1.44 0 -3.5 5.5e-08 9.176e-04 16.8020 69.4874 -225.6597 
1.0 1.46 0 -3.5 5.5e-08 9.490e-04 17.7873 70.1737 -225.7462 
1.0 1.48 0 -3.5 5.5e-08 9.802e-04 18.7789 70.8605 -225.8321 
1.0 -1.5 0 -4.0 5.5e-08 1.010e-14 3.138e-11 30.5460 -242.4369 
1.0 -1.48 0 -4.0 5.5e-08 1.008e-14 3.138e-11 30.5462 -242.4369 
1.0 -1.46 0 -4.0 5.5e-08 1.009e-14 3.136e-11 30.5464 -242.4369 
1.0 -1.44 0 -4.0 5.5e-08 1.014e-14 3.138e-11 30.5466 -242.4369 
1.0 -1.42 0 -4.0 5.5e-08 1.014e-14 3.141e-11 30.5468 -242.4369 
1.0 -1.4 0 -4.0 5.5e-08 1.009e-14 3.139e-11 30.5470 -242.4369 
1.0 -1.38 0 -4.0 5.5e-08 1.010e-14 3.136e-11 30.5472 -242.4369 
1.0 -1.36 0 -4.0 5.5e-08 1.009e-14 3.138e-11 30.5474 -242.4369 
1.0 -1.34 0 -4.0 5.5e-08 1.007e-14 3.136e-11 30.5476 -242.4369 
1.0 -1.32 0 -4.0 5.5e-08 1.013e-14 3.141e-11 30.5478 -242.4369 
1.0 -1.3 0 -4.0 5.5e-08 1.013e-14 3.141e-11 30.5481 -242.4369 
1.0 -1.28 0 -4.0 5.5e-08 1.012e-14 3.142e-11 30.5483 -242.4369 
1.0 -1.26 0 -4.0 5.5e-08 1.009e-14 3.141e-11 30.5485 -242.4369 
1.0 -1.24 0 -4.0 5.5e-08 1.011e-14 3.143e-11 30.5488 -242.4369 
1.0 -1.22 0 -4.0 5.5e-08 1.012e-14 3.143e-11 30.5490 -242.4369 
1.0 -1.2 0 -4.0 5.5e-08 1.009e-14 3.146e-11 30.5493 -242.4369 
1.0 -1.18 0 -4.0 5.5e-08 1.012e-14 3.144e-11 30.5496 -242.4369 
1.0 -1.16 0 -4.0 5.5e-08 1.009e-14 3.146e-11 30.5498 -242.4369 
1.0 -1.14 0 -4.0 5.5e-08 1.015e-14 3.147e-11 30.5501 -242.4369 
1.0 -1.12 0 -4.0 5.5e-08 1.015e-14 3.148e-11 30.5504 -242.4369 
1.0 -1.1 0 -4.0 5.5e-08 1.017e-14 3.148e-11 30.5507 -242.4369 
1.0 -1.08 0 -4.0 5.5e-08 1.014e-14 3.147e-11 30.5510 -242.4369 
1.0 -1.06 0 -4.0 5.5e-08 1.015e-14 3.149e-11 30.5513 -242.4369 
1.0 -1.04 0 -4.0 5.5e-08 1.015e-14 3.151e-11 30.5516 -242.4369 
1.0 -1.02 0 -4.0 5.5e-08 1.012e-14 3.152e-11 30.5520 -242.4369 
1.0 -1.0 0 -4.0 5.5e-08 1.013e-14 3.153e-11 30.5523 -242.4369 
1.0 -0.98 0 -4.0 5.5e-08 1.018e-14 3.156e-11 30.5527 -242.4369 
1.0 -0.96 0 -4.0 5.5e-08 1.013e-14 3.156e-11 30.5530 -242.4369 
1.0 -0.94 0 -4.0 5.5e-08 1.014e-14 3.154e-11 30.5534 -242.4369 
1.0 -0.92 0 -4.0 5.5e-08 1.017e-14 3.157e-11 30.5538 -242.4369 
1.0 -0.9 0 -4.0 5.5e-08 1.017e-14 3.157e-11 30.5542 -242.4369 
1.0 -0.88 0 -4.0 5.5e-08 1.017e-14 3.161e-11 30.5546 -242.4369 
1.0 -0.86 0 -4.0 5.5e-08 1.019e-14 3.160e-11 30.5550 -242.4369 
1.0 -0.84 0 -4.0 5.5e-08 1.018e-14 3.162e-11 30.5554 -242.4369 
1.0 -0.82 0 -4.0 5.5e-08 1.020e-14 3.162e-11 30.5559 -242.4369 
1.0 -0.8 0 -4.0 5.5e-08 1.019e-14 3.163e-11 30.5564 -242.4369 
1.0 -0.78 0 -4.0 5.5e-08 1.016e-14 3.165e-11 30.5568 -242.4369 
1.0 -0.76 0 -4.0 5.5e-08 1.017e-14 3.166e-11 30.5573 -242.4369 
1.0 -0.74 0 -4.0 5.5e-08 1.017e-14 3.167e-11 30.5579 -242.4369 
1.0 -0.72 0 -4.0 5.5e-08 1.018e-14 3.168e-11 30.5584 -242.4369 
1.0 -0.7 0 -4.0 5.5e-08 1.020e-14 3.170e-11 30.5589 -242.4369 
1.0 -0.68 0 -4.0 5.5e-08 1.021e-14 3.171e-11 30.5595 -242.4369 
1.0 -0.66 0 -4.0 5.5e-08 1.021e-14 3.174e-11 30.5601 -242.4369 
1.0 -0.64 0 -4.0 5.5e-08 1.020e-14 3.177e-11 30.5607 -242.4369 
1.0 -0.62 0 -4.0 5.5e-08 1.024e-14 3.177e-11 30.5614 -242.4369 
1.0 -0.6 0 -4.0 5.5e-08 1.021e-14 3.178e-11 30.5621 -242.4369 
1.0 -0.58 0 -4.0 5.5e-08 1.026e-14 3.181e-11 30.5628 -242.4369 
1.0 -0.56 0 -4.0 5.5e-08 1.021e-14 3.182e-11 30.5635 -242.4369 
1.0 -0.54 0 -4.0 5.5e-08 1.021e-14 3.183e-11 30.5643 -242.4369 
1.0 -0.52 0 -4.0 5.5e-08 1.025e-14 3.188e-11 30.5651 -242.4369 
1.0 -0.5 0 -4.0 5.5e-08 1.029e-14 3.191e-11 30.5659 -242.4369 
1.0 -0.48 0 -4.0 5.5e-08 1.029e-14 3.193e-11 30.5668 -242.4369 
1.0 -0.46 0 -4.0 5.5e-08 1.027e-14 3.194e-11 30.5677 -242.4369 
1.0 -0.44 0 -4.0 5.5e-08 1.031e-14 3.200e-11 30.5687 -242.4369 
1.0 -0.42 0 -4.0 5.5e-08 1.027e-14 3.199e-11 30.5697 -242.4369 
1.0 -0.4 0 -4.0 5.5e-08 1.033e-14 3.205e-11 30.5708 -242.4369 
1.0 -0.38 0 -4.0 5.5e-08 1.036e-14 3.206e-11 30.5719 -242.4369 
1.0 -0.36 0 -4.0 5.5e-08 1.033e-14 3.209e-11 30.5731 -242.4369 
1.0 -0.34 0 -4.0 5.5e-08 1.032e-14 3.213e-11 30.5743 -242.4369 
1.0 -0.32 0 -4.0 5.5e-08 1.036e-14 3.216e-11 30.5756 -242.4369 
1.0 -0.3 0 -4.0 5.5e-08 1.033e-14 3.222e-11 30.5770 -242.4369 
1.0 -0.28 0 -4.0 5.5e-08 1.038e-14 3.225e-11 30.5785 -242.4369 
1.0 -0.26 0 -4.0 5.5e-08 1.040e-14 3.229e-11 30.5801 -242.4369 
1.0 -0.24 0 -4.0 5.5e-08 1.045e-14 3.232e-11 30.5818 -242.4369 
1.0 -0.22 0 -4.0 5.5e-08 1.043e-14 3.238e-11 30.5836 -242.4369 
1.0 -0.2 0 -4.0 5.5e-08 1.046e-14 3.244e-11 30.5855 -242.4369 
1.0 -0.18 0 -4.0 5.5e-08 1.045e-14 3.251e-11 30.5876 -242.4369 
1.0 -0.16 0 -4.0 5.5e-08 1.055e-14 3.258e-11 30.5898 -242.4369 
1.0 -0.14 0 -4.0 5.5e-08 1.051e-14 3.264e-11 30.5922 -242.4369 
1.0 -0.12 0 -4.0 5.5e-08 1.054e-14 3.271e-11 30.5948 -242.4369 
1.0 -0.1 0 -4.0 5.5e-08 1.055e-14 3.278e-11 30.5976 -242.4369 
1.0 -0.08 0 -4.0 5.5e-08 1.058e-14 3.288e-11 30.6007 -242.4369 
1.0 -0.06 0 -4.0 5.5e-08 1.062e-14 3.297e-11 30.6040 -242.4369 
1.0 -0.04 0 -4.0 5.5e-08 1.065e-14 3.310e-11 30.6077 -242.4369 
1.0 -0.02 0 -4.0 5.5e-08 1.069e-14 3.320e-11 30.6117 -242.4369 
1.0 1.33226762955e-15 0 -4.0 5.5e-08 1.072e-14 3.332e-11 30.6162 -242.4369 
1.0 0.02 0 -4.0 5.5e-08 1.074e-14 3.347e-11 30.6212 -242.4369 
1.0 0.04 0 -4.0 5.5e-08 1.078e-14 3.361e-11 30.6268 -242.4369 
1.0 0.06 0 -4.0 5.5e-08 1.090e-14 3.381e-11 30.6331 -242.4369 
1.0 0.08 0 -4.0 5.5e-08 1.100e-14 3.404e-11 30.6402 -242.4369 
1.0 0.1 0 -4.0 5.5e-08 1.101e-14 3.426e-11 30.6484 -242.4369 
1.0 0.12 0 -4.0 5.5e-08 1.114e-14 3.455e-11 30.6578 -242.4369 
1.0 0.14 0 -4.0 5.5e-08 1.123e-14 3.488e-11 30.6688 -242.4369 
1.0 0.16 0 -4.0 5.5e-08 1.138e-14 3.528e-11 30.6819 -242.4369 
1.0 0.18 0 -4.0 5.5e-08 1.154e-14 3.575e-11 30.6976 -242.4369 
1.0 0.2 0 -4.0 5.5e-08 1.175e-14 3.634e-11 30.7168 -242.4369 
1.0 0.22 0 -4.0 5.5e-08 1.192e-14 3.712e-11 30.7407 -242.4369 
1.0 0.24 0 -4.0 5.5e-08 1.232e-14 3.811e-11 30.7712 -242.4369 
1.0 0.26 0 -4.0 5.5e-08 1.268e-14 3.946e-11 30.8114 -242.4369 
1.0 0.28 0 -4.0 5.5e-08 1.332e-14 4.137e-11 30.8663 -242.4369 
1.0 0.3 0 -4.0 5.5e-08 1.426e-14 4.427e-11 30.9443 -242.4369 
1.0 0.32 0 -4.0 5.5e-08 1.583e-14 4.898e-11 31.0606 -242.4369 
1.0 0.34 0 -4.0 5.5e-08 1.843e-14 5.726e-11 31.2403 -242.4369 
1.0 0.36 0 -4.0 5.5e-08 2.354e-14 7.289e-11 31.5191 -242.4369 
1.0 0.38 0 -4.0 5.5e-08 3.350e-14 1.037e-10 31.9253 -242.4369 
1.0 0.4 0 -4.0 5.5e-08 5.302e-14 1.638e-10 32.4531 -242.4369 
1.0 0.42 0 -4.0 5.5e-08 9.062e-14 2.793e-10 33.0689 -242.4369 
1.0 0.44 0 -4.0 5.5e-08 1.624e-13 4.995e-10 33.7394 -242.4369 
1.0 0.46 0 -4.0 5.5e-08 2.994e-13 9.190e-10 34.4427 -242.4369 
1.0 0.48 0 -4.0 5.5e-08 5.619e-13 1.721e-09 35.1662 -242.4369 
1.0 0.5 0 -4.0 5.5e-08 1.066e-12 3.258e-09 35.9025 -242.4369 
1.0 0.52 0 -4.0 5.5e-08 2.039e-12 6.214e-09 36.6475 -242.4369 
1.0 0.54 0 -4.0 5.5e-08 3.918e-12 1.192e-08 37.3984 -242.4369 
1.0 0.56 0 -4.0 5.5e-08 7.558e-12 2.293e-08 38.1536 -242.4369 
1.0 0.58 0 -4.0 5.5e-08 1.462e-11 4.426e-08 38.9121 -242.4369 
1.0 0.6 0 -4.0 5.5e-08 2.835e-11 8.560e-08 39.6729 -242.4369 
1.0 0.62 0 -4.0 5.5e-08 5.504e-11 1.658e-07 40.4357 -242.4369 
1.0 0.64 0 -4.0 5.5e-08 1.070e-10 3.217e-07 41.1999 -242.4369 
1.0 0.66 0 -4.0 5.5e-08 2.083e-10 6.246e-07 41.9654 -242.4369 
1.0 0.68 0 -4.0 5.5e-08 4.057e-10 1.214e-06 42.7318 -242.4369 
1.0 0.7 0 -4.0 5.5e-08 7.909e-10 2.361e-06 43.4990 -242.4369 
1.0 0.72 0 -4.0 5.5e-08 1.543e-09 4.594e-06 44.2669 -242.4369 
1.0 0.74 0 -4.0 5.5e-08 3.010e-09 8.945e-06 45.0353 -242.4369 
1.0 0.76 0 -4.0 5.5e-08 5.877e-09 1.742e-05 45.8042 -242.4369 
1.0 0.78 0 -4.0 5.5e-08 1.148e-08 3.395e-05 46.5736 -242.4369 
1.0 0.8 0 -4.0 5.5e-08 2.242e-08 6.616e-05 47.3432 -242.4370 
1.0 0.82 0 -4.0 5.5e-08 4.381e-08 1.290e-04 48.1132 -242.4370 
1.0 0.84 0 -4.0 5.5e-08 8.560e-08 2.515e-04 48.8834 -242.4371 
1.0 0.86 0 -4.0 5.5e-08 1.673e-07 4.904e-04 49.6537 -242.4373 
1.0 0.88 0 -4.0 5.5e-08 3.268e-07 9.560e-04 50.4240 -242.4377 
1.0 0.9 0 -4.0 5.5e-08 6.378e-07 1.863e-03 51.1942 -242.4385 
1.0 0.92 0 -4.0 5.5e-08 1.243e-06 3.627e-03 51.9637 -242.4401 
1.0 0.94 0 -4.0 5.5e-08 2.413e-06 7.045e-03 52.7320 -242.4431 
1.0 0.96 0 -4.0 5.5e-08 4.655e-06 1.363e-02 53.4977 -242.4488 
1.0 0.98 0 -4.0 5.5e-08 8.870e-06 2.614e-02 54.2585 -242.4594 
1.0 1.0 0 -4.0 5.5e-08 1.653e-05 4.944e-02 55.0108 -242.4787 
1.0 1.02 0 -4.0 5.5e-08 2.970e-05 9.134e-02 55.7494 -242.5118 
1.0 1.04 0 -4.0 5.5e-08 5.058e-05 0.1629 56.4691 -242.5639 
1.0 1.06 0 -4.0 5.5e-08 8.039e-05 0.2779 57.1668 -242.6381 
1.0 1.08 0 -4.0 5.5e-08 1.185e-04 0.4501 57.8440 -242.7329 
1.0 1.1 0 -4.0 5.5e-08 1.623e-04 0.6919 58.5058 -242.8432 
1.0 1.12 0 -4.0 5.5e-08 2.091e-04 1.0112 59.1585 -242.9625 
1.0 1.14 0 -4.0 5.5e-08 2.563e-04 1.4106 59.8075 -243.0857 
1.0 1.16 0 -4.0 5.5e-08 3.025e-04 1.8876 60.4565 -243.2089 
1.0 1.18 0 -4.0 5.5e-08 3.471e-04 2.4361 61.1075 -243.3302 
1.0 1.2 0 -4.0 5.5e-08 3.900e-04 3.0483 61.7616 -243.4484 
1.0 1.22 0 -4.0 5.5e-08 4.312e-04 3.7158 62.4192 -243.5632 
1.0 1.24 0 -4.0 5.5e-08 4.710e-04 4.4310 63.0802 -243.6746 
1.0 1.26 0 -4.0 5.5e-08 5.095e-04 5.1870 63.7446 -243.7827 
1.0 1.28 0 -4.0 5.5e-08 5.470e-04 5.9779 64.4119 -243.8878 
1.0 1.3 0 -4.0 5.5e-08 5.836e-04 6.7987 65.0819 -243.9903 
1.0 1.32 0 -4.0 5.5e-08 6.194e-04 7.6453 65.7544 -244.0904 
1.0 1.34 0 -4.0 5.5e-08 6.546e-04 8.5141 66.4290 -244.1883 
1.0 1.36 0 -4.0 5.5e-08 6.893e-04 9.4022 67.1055 -244.2844 
1.0 1.38 0 -4.0 5.5e-08 7.234e-04 10.3073 67.7837 -244.3789 
1.0 1.4 0 -4.0 5.5e-08 7.571e-04 11.2272 68.4634 -244.4718 
1.0 1.42 0 -4.0 5.5e-08 7.904e-04 12.1602 69.1444 -244.5635 
1.0 1.44 0 -4.0 5.5e-08 8.233e-04 13.1048 69.8266 -244.6541 
1.0 1.46 0 -4.0 5.5e-08 8.559e-04 14.0598 70.5098 -244.7436 
1.0 1.48 0 -4.0 5.5e-08 8.882e-04 15.0241 71.1939 -244.8322 
1.0 -1.5 0 -4.5 5.5e-08 8.223e-15 2.390e-11 33.1992 -261.7687 
1.0 -1.48 0 -4.5 5.5e-08 8.230e-15 2.392e-11 33.1994 -261.7687 
1.0 -1.46 0 -4.5 5.5e-08 8.190e-15 2.392e-11 33.1995 -261.7687 
1.0 -1.44 0 -4.5 5.5e-08 8.206e-15 2.389e-11 33.1997 -261.7687 
1.0 -1.42 0 -4.5 5.5e-08 8.243e-15 2.393e-11 33.1999 -261.7687 
1.0 -1.4 0 -4.5 5.5e-08 8.262e-15 2.392e-11 33.2001 -261.7687 
1.0 -1.38 0 -4.5 5.5e-08 8.277e-15 2.393e-11 33.2003 -261.7687 
1.0 -1.36 0 -4.5 5.5e-08 8.279e-15 2.394e-11 33.2005 -261.7687 
1.0 -1.34 0 -4.5 5.5e-08 8.232e-15 2.395e-11 33.2007 -261.7687 
1.0 -1.32 0 -4.5 5.5e-08 8.287e-15 2.394e-11 33.2009 -261.7687 
1.0 -1.3 0 -4.5 5.5e-08 8.285e-15 2.395e-11 33.2011 -261.7687 
1.0 -1.28 0 -4.5 5.5e-08 8.230e-15 2.394e-11 33.2013 -261.7687 
1.0 -1.26 0 -4.5 5.5e-08 8.228e-15 2.395e-11 33.2016 -261.7687 
1.0 -1.24 0 -4.5 5.5e-08 8.245e-15 2.396e-11 33.2018 -261.7687 
1.0 -1.22 0 -4.5 5.5e-08 8.281e-15 2.397e-11 33.2020 -261.7687 
1.0 -1.2 0 -4.5 5.5e-08 8.253e-15 2.397e-11 33.2022 -261.7687 
1.0 -1.18 0 -4.5 5.5e-08 8.293e-15 2.396e-11 33.2025 -261.7687 
1.0 -1.16 0 -4.5 5.5e-08 8.293e-15 2.399e-11 33.2027 -261.7687 
1.0 -1.14 0 -4.5 5.5e-08 8.230e-15 2.399e-11 33.2030 -261.7687 
1.0 -1.12 0 -4.5 5.5e-08 8.230e-15 2.400e-11 33.2033 -261.7687 
1.0 -1.1 0 -4.5 5.5e-08 8.230e-15 2.400e-11 33.2035 -261.7687 
1.0 -1.08 0 -4.5 5.5e-08 8.231e-15 2.400e-11 33.2038 -261.7687 
1.0 -1.06 0 -4.5 5.5e-08 8.262e-15 2.402e-11 33.2041 -261.7687 
1.0 -1.04 0 -4.5 5.5e-08 8.246e-15 2.400e-11 33.2044 -261.7687 
1.0 -1.02 0 -4.5 5.5e-08 8.222e-15 2.400e-11 33.2047 -261.7687 
1.0 -1.0 0 -4.5 5.5e-08 8.251e-15 2.404e-11 33.2050 -261.7687 
1.0 -0.98 0 -4.5 5.5e-08 8.279e-15 2.404e-11 33.2053 -261.7687 
1.0 -0.96 0 -4.5 5.5e-08 8.285e-15 2.404e-11 33.2056 -261.7687 
1.0 -0.94 0 -4.5 5.5e-08 8.307e-15 2.406e-11 33.2060 -261.7687 
1.0 -0.92 0 -4.5 5.5e-08 8.245e-15 2.406e-11 33.2063 -261.7687 
1.0 -0.9 0 -4.5 5.5e-08 8.274e-15 2.406e-11 33.2067 -261.7687 
1.0 -0.88 0 -4.5 5.5e-08 8.315e-15 2.408e-11 33.2071 -261.7687 
1.0 -0.86 0 -4.5 5.5e-08 8.258e-15 2.412e-11 33.2074 -261.7687 
1.0 -0.84 0 -4.5 5.5e-08 8.309e-15 2.409e-11 33.2078 -261.7687 
1.0 -0.82 0 -4.5 5.5e-08 8.295e-15 2.409e-11 33.2082 -261.7687 
1.0 -0.8 0 -4.5 5.5e-08 8.319e-15 2.409e-11 33.2086 -261.7687 
1.0 -0.78 0 -4.5 5.5e-08 8.284e-15 2.409e-11 33.2091 -261.7687 
1.0 -0.76 0 -4.5 5.5e-08 8.302e-15 2.412e-11 33.2095 -261.7687 
1.0 -0.74 0 -4.5 5.5e-08 8.344e-15 2.415e-11 33.2100 -261.7687 
1.0 -0.72 0 -4.5 5.5e-08 8.303e-15 2.414e-11 33.2104 -261.7687 
1.0 -0.7 0 -4.5 5.5e-08 8.331e-15 2.417e-11 33.2109 -261.7687 
1.0 -0.68 0 -4.5 5.5e-08 8.314e-15 2.414e-11 33.2114 -261.7687 
1.0 -0.66 0 -4.5 5.5e-08 8.314e-15 2.417e-11 33.2120 -261.7687 
1.0 -0.64 0 -4.5 5.5e-08 8.362e-15 2.418e-11 33.2125 -261.7687 
1.0 -0.62 0 -4.5 5.5e-08 8.327e-15 2.417e-11 33.2131 -261.7687 
1.0 -0.6 0 -4.5 5.5e-08 8.335e-15 2.422e-11 33.2137 -261.7687 
1.0 -0.58 0 -4.5 5.5e-08 8.345e-15 2.421e-11 33.2143 -261.7687 
1.0 -0.56 0 -4.5 5.5e-08 8.384e-15 2.423e-11 33.2149 -261.7687 
1.0 -0.54 0 -4.5 5.5e-08 8.351e-15 2.426e-11 33.2156 -261.7687 
1.0 -0.52 0 -4.5 5.5e-08 8.381e-15 2.427e-11 33.2163 -261.7687 
1.0 -0.5 0 -4.5 5.5e-08 8.341e-15 2.427e-11 33.2170 -261.7687 
1.0 -0.48 0 -4.5 5.5e-08 8.356e-15 2.429e-11 33.2178 -261.7687 
1.0 -0.46 0 -4.5 5.5e-08 8.366e-15 2.430e-11 33.2185 -261.7687 
1.0 -0.44 0 -4.5 5.5e-08 8.401e-15 2.433e-11 33.2194 -261.7687 
1.0 -0.42 0 -4.5 5.5e-08 8.413e-15 2.434e-11 33.2202 -261.7687 
1.0 -0.4 0 -4.5 5.5e-08 8.403e-15 2.436e-11 33.2211 -261.7687 
1.0 -0.38 0 -4.5 5.5e-08 8.364e-15 2.438e-11 33.2221 -261.7687 
1.0 -0.36 0 -4.5 5.5e-08 8.407e-15 2.441e-11 33.2231 -261.7687 
1.0 -0.34 0 -4.5 5.5e-08 8.373e-15 2.443e-11 33.2241 -261.7687 
1.0 -0.32 0 -4.5 5.5e-08 8.448e-15 2.445e-11 33.2252 -261.7687 
1.0 -0.3 0 -4.5 5.5e-08 8.356e-15 2.447e-11 33.2264 -261.7687 
1.0 -0.28 0 -4.5 5.5e-08 8.441e-15 2.450e-11 33.2276 -261.7687 
1.0 -0.26 0 -4.5 5.5e-08 8.473e-15 2.454e-11 33.2289 -261.7687 
1.0 -0.24 0 -4.5 5.5e-08 8.449e-15 2.456e-11 33.2303 -261.7687 
1.0 -0.22 0 -4.5 5.5e-08 8.458e-15 2.458e-11 33.2317 -261.7687 
1.0 -0.2 0 -4.5 5.5e-08 8.458e-15 2.462e-11 33.2332 -261.7687 
1.0 -0.18 0 -4.5 5.5e-08 8.502e-15 2.466e-11 33.2349 -261.7687 
1.0 -0.16 0 -4.5 5.5e-08 8.513e-15 2.469e-11 33.2366 -261.7687 
1.0 -0.14 0 -4.5 5.5e-08 8.466e-15 2.473e-11 33.2385 -261.7687 
1.0 -0.12 0 -4.5 5.5e-08 8.502e-15 2.476e-11 33.2405 -261.7687 
1.0 -0.1 0 -4.5 5.5e-08 8.580e-15 2.483e-11 33.2427 -261.7687 
1.0 -0.08 0 -4.5 5.5e-08 8.563e-15 2.484e-11 33.2450 -261.7687 
1.0 -0.06 0 -4.5 5.5e-08 8.617e-15 2.491e-11 33.2475 -261.7687 
1.0 -0.04 0 -4.5 5.5e-08 8.656e-15 2.499e-11 33.2502 -261.7687 
1.0 -0.02 0 -4.5 5.5e-08 8.656e-15 2.503e-11 33.2532 -261.7687 
1.0 1.33226762955e-15 0 -4.5 5.5e-08 8.602e-15 2.511e-11 33.2564 -261.7687 
1.0 0.02 0 -4.5 5.5e-08 8.701e-15 2.519e-11 33.2599 -261.7687 
1.0 0.04 0 -4.5 5.5e-08 8.745e-15 2.528e-11 33.2638 -261.7687 
1.0 0.06 0 -4.5 5.5e-08 8.723e-15 2.535e-11 33.2680 -261.7687 
1.0 0.08 0 -4.5 5.5e-08 8.780e-15 2.547e-11 33.2728 -261.7687 
1.0 0.1 0 -4.5 5.5e-08 8.839e-15 2.558e-11 33.2781 -261.7687 
1.0 0.12 0 -4.5 5.5e-08 8.886e-15 2.574e-11 33.2841 -261.7687 
1.0 0.14 0 -4.5 5.5e-08 8.885e-15 2.588e-11 33.2908 -261.7687 
1.0 0.16 0 -4.5 5.5e-08 8.923e-15 2.606e-11 33.2985 -261.7687 
1.0 0.18 0 -4.5 5.5e-08 9.030e-15 2.625e-11 33.3074 -261.7687 
1.0 0.2 0 -4.5 5.5e-08 9.064e-15 2.650e-11 33.3177 -261.7687 
1.0 0.22 0 -4.5 5.5e-08 9.219e-15 2.679e-11 33.3298 -261.7687 
1.0 0.24 0 -4.5 5.5e-08 9.300e-15 2.711e-11 33.3443 -261.7687 
1.0 0.26 0 -4.5 5.5e-08 9.505e-15 2.751e-11 33.3618 -261.7687 
1.0 0.28 0 -4.5 5.5e-08 9.691e-15 2.805e-11 33.3835 -261.7687 
1.0 0.3 0 -4.5 5.5e-08 9.883e-15 2.872e-11 33.4109 -261.7687 
1.0 0.32 0 -4.5 5.5e-08 1.022e-14 2.961e-11 33.4464 -261.7687 
1.0 0.34 0 -4.5 5.5e-08 1.063e-14 3.088e-11 33.4942 -261.7687 
1.0 0.36 0 -4.5 5.5e-08 1.127e-14 3.270e-11 33.5608 -261.7687 
1.0 0.38 0 -4.5 5.5e-08 1.229e-14 3.558e-11 33.6582 -261.7687 
1.0 0.4 0 -4.5 5.5e-08 1.392e-14 4.048e-11 33.8066 -261.7687 
1.0 0.42 0 -4.5 5.5e-08 1.710e-14 4.948e-11 34.0380 -261.7687 
1.0 0.44 0 -4.5 5.5e-08 2.315e-14 6.698e-11 34.3875 -261.7687 
1.0 0.46 0 -4.5 5.5e-08 3.506e-14 1.014e-10 34.8659 -261.7687 
1.0 0.48 0 -4.5 5.5e-08 5.819e-14 1.681e-10 35.4483 -261.7687 
1.0 0.5 0 -4.5 5.5e-08 1.025e-13 2.954e-10 36.0986 -261.7687 
1.0 0.52 0 -4.5 5.5e-08 1.871e-13 5.378e-10 36.7897 -261.7687 
1.0 0.54 0 -4.5 5.5e-08 3.487e-13 1.000e-09 37.5056 -261.7687 
1.0 0.56 0 -4.5 5.5e-08 6.589e-13 1.887e-09 38.2370 -261.7687 
1.0 0.58 0 -4.5 5.5e-08 1.256e-12 3.589e-09 38.9786 -261.7687 
1.0 0.6 0 -4.5 5.5e-08 2.410e-12 6.869e-09 39.7272 -261.7687 
1.0 0.62 0 -4.5 5.5e-08 4.642e-12 1.320e-08 40.4808 -261.7687 
1.0 0.64 0 -4.5 5.5e-08 8.970e-12 2.546e-08 41.2380 -261.7687 
1.0 0.66 0 -4.5 5.5e-08 1.738e-11 4.921e-08 41.9979 -261.7687 
1.0 0.68 0 -4.5 5.5e-08 3.372e-11 9.529e-08 42.7598 -261.7687 
1.0 0.7 0 -4.5 5.5e-08 6.553e-11 1.848e-07 43.5235 -261.7687 
1.0 0.72 0 -4.5 5.5e-08 1.275e-10 3.587e-07 44.2884 -261.7687 
1.0 0.74 0 -4.5 5.5e-08 2.483e-10 6.970e-07 45.0544 -261.7687 
1.0 0.76 0 -4.5 5.5e-08 4.838e-10 1.355e-06 45.8213 -261.7687 
1.0 0.78 0 -4.5 5.5e-08 9.435e-10 2.638e-06 46.5889 -261.7687 
1.0 0.8 0 -4.5 5.5e-08 1.841e-09 5.135e-06 47.3571 -261.7687 
1.0 0.82 0 -4.5 5.5e-08 3.593e-09 1.000e-05 48.1259 -261.7687 
1.0 0.84 0 -4.5 5.5e-08 7.017e-09 1.949e-05 48.8950 -261.7687 
1.0 0.86 0 -4.5 5.5e-08 1.371e-08 3.799e-05 49.6646 -261.7687 
1.0 0.88 0 -4.5 5.5e-08 2.678e-08 7.406e-05 50.4344 -261.7687 
1.0 0.9 0 -4.5 5.5e-08 5.233e-08 1.444e-04 51.2045 -261.7688 
1.0 0.92 0 -4.5 5.5e-08 1.023e-07 2.817e-04 51.9748 -261.7689 
1.0 0.94 0 -4.5 5.5e-08 1.998e-07 5.494e-04 52.7453 -261.7691 
